threads,consistent_time,processor1,processor2,processor3,coverage_average,predict
4,26.0565,1,1,3,47715997.75145119,2.351139183397248
4,26.0565,1,1,4,47715997.75145119,2.487731525682643
4,26.0565,1,1,5,47715997.75145119,2.6230143550303007
4,26.0565,1,2,1,47715997.75145119,3.0768731180256244
4,26.0565,1,2,2,47715997.75145119,3.2599557106932404
4,26.0565,1,3,1,47715997.75145119,2.516442126611618
4,26.0565,1,4,1,47715997.75145119,2.655277129551314
4,26.0565,1,5,1,47715997.75145119,2.8163404273716752
4,26.0565,2,1,1,47715997.75145119,3.048256902199345
4,26.0565,2,1,2,47715997.75145119,3.209521463324506
4,26.0565,2,2,1,47715997.75145119,4.346661995796216
4,26.0565,3,1,1,47715997.75145119,2.3812635369163706
4,26.0565,4,1,1,47715997.75145119,2.6087282993932837
4,26.0565,5,1,1,47715997.75145119,2.833121309978145
6,26.0565,1,1,1,47715997.75145119,4.706227648737492
6,26.0565,1,1,2,47715997.75145119,2.458647467894583
6,26.0565,1,1,3,47715997.75145119,2.4532769675457344
6,26.0565,1,2,1,47715997.75145119,2.4749715045592704
6,26.0565,1,3,1,47715997.75145119,2.530813834901949
6,26.0565,2,1,1,47715997.75145119,2.274127668487842
6,26.0565,3,1,1,47715997.75145119,2.4617368629896266
7,26.0565,1,1,1,47715997.75145119,5.310067250866109
7,26.0565,1,1,2,47715997.75145119,2.3841395906341782
7,26.0565,1,1,3,47715997.75145119,0.08300434541199227
7,26.0565,1,2,1,47715997.75145119,2.2663541240834646
7,26.0565,1,3,1,47715997.75145119,0.20284819685301728
7,26.0565,2,1,1,47715997.75145119,2.3053545201988923
7,26.0565,3,1,1,47715997.75145119,1.197322893260363
8,26.0565,1,1,1,47715997.75145119,5.910781934078897
8,26.0565,1,1,2,47715997.75145119,2.4711924204057243
8,26.0565,1,2,1,47715997.75145119,2.5954757351183364
8,26.0565,2,1,1,47715997.75145119,2.4447144478950675
9,26.0565,1,1,1,47715997.75145119,6.400987545139656
9,26.0565,1,1,2,47715997.75145119,2.5552101516072723
9,26.0565,1,2,1,47715997.75145119,2.222397543605271
9,26.0565,2,1,1,47715997.75145119,2.440409849116333
17,26.0565,1,1,1,47715997.75145119,6.435133733422242
17,26.0565,2,1,1,47715997.75145119,0.7187861199921656
17,26.0565,1,2,1,47715997.75145119,0.01695683385491604
17,26.0565,1,1,2,47715997.75145119,0.01708586538319675
1,26.0565,1,1,2,47715997.75145119,1.6458850505012221
1,26.0565,1,1,3,47715997.75145119,2.2262901572112095
1,26.0565,1,1,4,47715997.75145119,2.7024237961397652
1,26.0565,1,1,5,47715997.75145119,3.2058096187207026
1,26.0565,1,1,6,47715997.75145119,3.329138345172995
1,26.0565,1,1,7,47715997.75145119,3.414424803113493
1,26.0565,1,1,8,47715997.75145119,3.6148414305929357
1,26.0565,1,1,9,47715997.75145119,3.6317197931620835
1,26.0565,1,2,1,47715997.75145119,1.6994293168106962
1,26.0565,1,2,2,47715997.75145119,2.6867356829102307
1,26.0565,1,2,3,47715997.75145119,3.6400910843508143
1,26.0565,1,2,4,47715997.75145119,4.160851444357505
1,26.0565,1,2,5,47715997.75145119,4.446729354745123
1,26.0565,1,2,6,47715997.75145119,3.2749107636619574
1,26.0565,1,2,7,47715997.75145119,3.199236303808658
1,26.0565,1,2,8,47715997.75145119,3.193981367982349
1,26.0565,1,2,9,47715997.75145119,3.0679249281778365
1,26.0565,1,3,1,47715997.75145119,2.3686004654206965
1,26.0565,1,3,2,47715997.75145119,3.7584923622830932
1,26.0565,1,3,3,47715997.75145119,4.152761176189338
1,26.0565,1,3,4,47715997.75145119,3.1375228783354205
1,26.0565,1,3,5,47715997.75145119,3.24606644990096
1,26.0565,1,3,6,47715997.75145119,3.2775883973383313
1,26.0565,1,3,7,47715997.75145119,1.9637124123897807
1,26.0565,1,3,8,47715997.75145119,1.6318561569197239
1,26.0565,1,3,9,47715997.75145119,1.5124506617134896
1,26.0565,1,4,1,47715997.75145119,2.8442545109211776
1,26.0565,1,4,2,47715997.75145119,4.306574771915907
1,26.0565,1,4,3,47715997.75145119,3.3991911812667146
1,26.0565,1,4,4,47715997.75145119,3.2094028674188304
1,26.0565,1,4,5,47715997.75145119,3.020658234891782
1,26.0565,1,4,6,47715997.75145119,1.5655473242127653
1,26.0565,1,4,7,47715997.75145119,1.4792474467348296
1,26.0565,1,5,1,47715997.75145119,3.4083952490581835
1,26.0565,1,5,2,47715997.75145119,4.68347263413319
1,26.0565,1,5,3,47715997.75145119,3.3171865054105663
1,26.0565,1,5,4,47715997.75145119,3.0588131713329814
1,26.0565,1,5,5,47715997.75145119,1.7423968865350665
1,26.0565,1,6,1,47715997.75145119,3.6855021216407353
1,26.0565,1,6,2,47715997.75145119,3.5126991830461862
1,26.0565,1,6,3,47715997.75145119,3.326206007378378
1,26.0565,1,6,4,47715997.75145119,1.7109453487684922
1,26.0565,1,7,1,47715997.75145119,3.875148720999405
1,26.0565,1,7,2,47715997.75145119,3.466988663579754
1,26.0565,1,7,3,47715997.75145119,2.0553991054736493
1,26.0565,1,7,4,47715997.75145119,1.4606070797948372
1,26.0565,1,8,1,47715997.75145119,4.134246184114493
1,26.0565,1,8,2,47715997.75145119,3.448542841261018
1,26.0565,1,8,3,47715997.75145119,1.6530794802821906
1,26.0565,1,9,1,47715997.75145119,4.266870814023941
1,26.0565,1,9,2,47715997.75145119,3.378301287453487
1,26.0565,1,9,3,47715997.75145119,1.5219029262309445
1,26.0565,2,1,1,47715997.75145119,1.7010157851444687
1,26.0565,2,1,2,47715997.75145119,2.6962716915530995
1,26.0565,2,1,4,47715997.75145119,3.94162405833056
1,26.0565,2,1,5,47715997.75145119,4.301598045365998
1,26.0565,2,1,6,47715997.75145119,2.989707873419464
1,26.0565,2,1,7,47715997.75145119,2.9549217509639374
1,26.0565,2,1,8,47715997.75145119,3.051541200168642
1,26.0565,2,1,9,47715997.75145119,2.9502043681570633
1,26.0565,2,2,1,47715997.75145119,2.2500712416776767
1,26.0565,2,2,2,47715997.75145119,2.8461185568699414
1,26.0565,2,2,3,47715997.75145119,1.9868314702697758
1,26.0565,2,2,4,47715997.75145119,1.9264294903074124
1,26.0565,2,2,5,47715997.75145119,1.859969591194295
1,26.0565,2,2,6,47715997.75145119,1.7403835235811564
1,26.0565,2,2,7,47715997.75145119,1.7879002044765264
1,26.0565,2,3,1,47715997.75145119,3.0783998676795483
1,26.0565,2,3,2,47715997.75145119,1.9151446106354049
1,26.0565,2,3,3,47715997.75145119,2.0990453941273612
1,26.0565,2,3,4,47715997.75145119,1.8867166286521126
1,26.0565,2,4,1,47715997.75145119,3.6667792459999156
1,26.0565,2,4,2,47715997.75145119,1.9294822428245608
1,26.0565,2,4,3,47715997.75145119,1.9116881020682166
1,26.0565,2,5,1,47715997.75145119,4.174650730581902
1,26.0565,2,5,2,47715997.75145119,1.8144436861969555
1,26.0565,2,6,1,47715997.75145119,2.8691530126849893
1,26.0565,2,6,2,47715997.75145119,1.6981556308654848
1,26.0565,2,7,1,47715997.75145119,2.9414122029689
1,26.0565,2,7,2,47715997.75145119,1.7626823971912355
1,26.0565,2,8,1,47715997.75145119,3.0730991048367127
1,26.0565,2,9,1,47715997.75145119,3.0873727739137644
1,26.0565,3,1,1,47715997.75145119,2.262752487972628
1,26.0565,3,1,2,47715997.75145119,3.4548528241845666
1,26.0565,3,1,3,47715997.75145119,4.005549491937096
1,26.0565,3,1,5,47715997.75145119,3.1286321502329377
1,26.0565,3,1,6,47715997.75145119,3.211420190541923
1,26.0565,3,1,7,47715997.75145119,1.93519997029225
1,26.0565,3,1,8,47715997.75145119,1.54377784624135
1,26.0565,3,1,9,47715997.75145119,1.393008361311293
1,26.0565,3,2,2,47715997.75145119,2.0060590196244488
1,26.0565,3,2,3,47715997.75145119,2.0791972550271307
1,26.0565,3,2,4,47715997.75145119,1.9405469413289242
1,26.0565,3,3,2,47715997.75145119,2.0940521252742483
1,26.0565,3,3,3,47715997.75145119,2.015166045382129
1,26.0565,3,4,1,47715997.75145119,2.795042049257702
1,26.0565,3,4,2,47715997.75145119,1.9541544484359414
1,26.0565,3,5,1,47715997.75145119,3.0369235072669842
1,26.0565,3,6,1,47715997.75145119,3.1744475037157964
1,26.0565,3,7,1,47715997.75145119,1.8455049614346726
1,26.0565,3,8,1,47715997.75145119,1.5139973504392692
1,26.0565,3,9,1,47715997.75145119,1.3693767080092496
1,26.0565,4,1,1,47715997.75145119,2.7171340083631392
1,26.0565,4,1,2,47715997.75145119,4.08921845574388
1,26.0565,4,1,3,47715997.75145119,3.168502845469138
1,26.0565,4,1,4,47715997.75145119,3.1162098163031002
1,26.0565,4,1,5,47715997.75145119,0.5745328261948074
1,26.0565,4,1,6,47715997.75145119,1.6379906459805376
1,26.0565,4,1,7,47715997.75145119,1.351401113007038
1,26.0565,4,2,1,47715997.75145119,3.6537706481195835
1,26.0565,4,2,2,47715997.75145119,1.8992448649357843
1,26.0565,4,2,3,47715997.75145119,1.9560908961240775
1,26.0565,4,3,1,47715997.75145119,2.851038919829746
1,26.0565,4,3,2,47715997.75145119,1.9616427011970188
1,26.0565,4,4,1,47715997.75145119,2.948668620638926
1,26.0565,4,6,1,47715997.75145119,1.565406243241295
1,26.0565,4,7,1,47715997.75145119,1.3934851434316642
1,26.0565,5,1,1,47715997.75145119,3.2714158369847706
1,26.0565,5,1,2,47715997.75145119,4.59850343257505
1,26.0565,5,1,3,47715997.75145119,3.3029738363249166
1,26.0565,5,1,4,47715997.75145119,3.0821869196465532
1,26.0565,5,1,5,47715997.75145119,1.6704812093703119
1,26.0565,5,2,1,47715997.75145119,4.156006762791885
1,26.0565,5,2,2,47715997.75145119,1.8516031380574742
1,26.0565,5,3,1,47715997.75145119,3.091035268159009
1,26.0565,5,4,1,47715997.75145119,2.975471331833598
1,26.0565,5,5,1,47715997.75145119,1.6201167685334292
1,26.0565,6,1,1,47715997.75145119,3.6179533462926963
1,26.0565,6,1,2,47715997.75145119,3.360611336815632
1,26.0565,6,1,3,47715997.75145119,3.325102408024195
1,26.0565,6,1,4,47715997.75145119,1.6863302182298274
1,26.0565,6,2,1,47715997.75145119,2.9530129084171035
1,26.0565,6,2,2,47715997.75145119,1.812021029499715
1,26.0565,6,3,1,47715997.75145119,3.1777769647299867
1,26.0565,6,4,1,47715997.75145119,1.5382458336039104
1,26.0565,7,1,1,47715997.75145119,3.7893198377034163
1,26.0565,7,1,2,47715997.75145119,3.3931710747353203
1,26.0565,7,1,3,47715997.75145119,2.0000383788762663
1,26.0565,7,1,4,47715997.75145119,1.4961500255516573
1,26.0565,7,2,1,47715997.75145119,3.0729178951340894
1,26.0565,7,2,2,47715997.75145119,1.7917236826724061
1,26.0565,7,3,1,47715997.75145119,1.8811320073638234
1,26.0565,7,4,1,47715997.75145119,1.4028631728563892
1,26.0565,8,1,1,47715997.75145119,4.080764893816951
1,26.0565,8,1,2,47715997.75145119,3.408707369082037
1,26.0565,8,1,3,47715997.75145119,1.6042667159216843
1,26.0565,8,2,1,47715997.75145119,3.1296843470740847
1,26.0565,8,3,1,47715997.75145119,1.552793735548616
1,26.0565,9,1,1,47715997.75145119,4.294083717864206
1,26.0565,9,1,2,47715997.75145119,3.360004642226205
1,26.0565,9,1,3,47715997.75145119,1.5071230674016274
1,26.0565,9,2,1,47715997.75145119,3.126529877609791
1,26.0565,9,3,1,47715997.75145119,1.4030671311877054
2,26.0565,1,1,1,47715997.75145119,1.9041720562120448
2,26.0565,1,2,1,47715997.75145119,2.144868006223093
2,26.0565,1,1,2,47715997.75145119,2.1642330309977074
2,26.0565,2,2,1,47715997.75145119,3.675572357563019
2,26.0565,2,2,2,47715997.75145119,3.3606980253569447
2,26.0565,1,1,3,47715997.75145119,2.6618414735057057
2,26.0565,1,2,3,47715997.75145119,3.0191532258064515
2,26.0565,2,2,3,47715997.75145119,0.010548306275546948
2,26.0565,1,1,4,47715997.75145119,3.109775746219671
2,26.0565,1,2,4,47715997.75145119,3.3526982166293524
2,26.0565,2,2,4,47715997.75145119,0.008775070656216261
2,26.0565,1,3,4,47715997.75145119,0.49118815259416493
2,26.0565,1,1,5,47715997.75145119,3.5678684394298315
2,26.0565,1,2,5,47715997.75145119,3.1285945848592185
2,26.0565,1,3,5,47715997.75145119,0.42416916953580935
2,26.0565,1,4,5,47715997.75145119,0.3637418230854922
2,26.0565,1,1,6,47715997.75145119,2.9414122029689
2,26.0565,1,2,6,47715997.75145119,0.43763530978698106
2,26.0565,1,3,6,47715997.75145119,0.38136058344590784
2,26.0565,1,1,7,47715997.75145119,2.928650908723067
2,26.0565,1,2,7,47715997.75145119,0.39122346575058636
2,26.0565,1,1,8,47715997.75145119,2.947801296482753
2,26.0565,1,2,8,47715997.75145119,0.3583831804108894
2,26.0565,1,1,9,47715997.75145119,2.8922422883528878
2,26.0565,1,2,9,47715997.75145119,0.3251303628448111
5,26.0565,1,1,2,47715997.75145119,3.231573464300331
5,26.0565,2,1,2,47715997.75145119,2.735446958164926
5,26.0565,1,2,2,47715997.75145119,2.976253026910952
5,26.0565,1,3,2,47715997.75145119,0.04917648519817332
5,26.0565,1,4,2,47715997.75145119,0.02842539573171244
5,26.0565,1,5,2,47715997.75145119,0.023392883370722685
5,26.0565,1,1,3,47715997.75145119,2.3573502935774835
5,26.0565,2,1,3,47715997.75145119,0.7260646523979234
5,26.0565,1,2,3,47715997.75145119,0.050731263027673085
5,26.0565,1,3,3,47715997.75145119,0.028279697073559013
5,26.0565,1,1,4,47715997.75145119,2.1861497285823352
5,26.0565,2,1,4,47715997.75145119,0.4357769779841186
5,26.0565,1,2,4,47715997.75145119,0.02839552763764881
5,26.0565,1,1,5,47715997.75145119,0.06257928534751539
5,26.0565,2,1,5,47715997.75145119,0.37611561551374967
5,26.0565,1,2,5,47715997.75145119,0.023429314711090155
5,26.0565,1,1,6,47715997.75145119,0.04585051638909828
5,26.0565,1,1,7,47715997.75145119,0.02745436074059604
5,26.0565,1,1,8,47715997.75145119,0.027326476116325327
5,26.0565,1,1,9,47715997.75145119,0.02499474809564509
10,2.5805,1,1,1,308591809.59090906,3.1222020568663034
10,2.5805,1,1,2,308591809.59090906,1.4858639949329187
10,2.5805,1,2,1,308591809.59090906,2.8822740980676866
10,2.5805,2,1,1,308591809.59090906,2.960986804360298
11,2.5805,1,1,1,308591809.59090906,2.863086652612892
11,2.5805,1,1,2,308591809.59090906,1.218251345482013
11,2.5805,1,2,1,308591809.59090906,2.119855417727758
11,2.5805,2,1,1,308591809.59090906,2.1457675037418924
12,2.5805,1,1,1,308591809.59090906,2.923748017221844
13,2.5805,1,1,1,308591809.59090906,2.9791041329946895
14,2.5805,1,1,1,308591809.59090906,2.9936194895591646
15,2.5805,1,1,1,308591809.59090906,2.9797921478060045
16,2.5805,1,1,1,308591809.59090906,2.978416435826408
17,2.5805,1,1,1,308591809.59090906,2.9777290560812366
18,2.5805,1,1,1,308591809.59090906,2.957593123209169
19,2.5805,1,1,1,308591809.59090906,2.9501543386303872
1,2.5805,1,1,1,308591809.59090906,0.958011583011583
1,2.5805,1,1,2,308591809.59090906,0.9095875925273175
1,2.5805,1,1,3,308591809.59090906,0.8508358336905271
1,2.5805,1,1,4,308591809.59090906,0.7419067333678339
1,2.5805,1,1,5,308591809.59090906,0.6103358561967833
1,2.5805,1,1,6,308591809.59090906,0.5139721552771526
1,2.5805,1,1,7,308591809.59090906,0.4413676324701536
1,2.5805,1,1,8,308591809.59090906,0.38550023155410146
1,2.5805,1,1,9,308591809.59090906,0.34214608663369617
1,2.5805,1,2,1,308591809.59090906,1.7877927116530412
1,2.5805,1,2,2,308591809.59090906,1.4676942327380273
1,2.5805,1,2,3,308591809.59090906,1.0083623148763237
1,2.5805,1,2,4,308591809.59090906,0.7613891183760179
1,2.5805,1,2,5,308591809.59090906,0.6116813236305022
1,2.5805,1,2,6,308591809.59090906,0.4783487190894598
1,2.5805,1,2,7,308591809.59090906,0.430018830508757
1,2.5805,1,2,8,308591809.59090906,0.3744196169471851
1,2.5805,1,2,9,308591809.59090906,0.33148780926444515
1,2.5805,1,3,1,308591809.59090906,2.485312530097274
1,2.5805,1,3,2,308591809.59090906,1.5095057034220531
1,2.5805,1,3,3,308591809.59090906,1.006670827806819
1,2.5805,1,3,4,308591809.59090906,0.7422481735028476
1,2.5805,1,3,5,308591809.59090906,0.5957658032045066
1,2.5805,1,3,6,308591809.59090906,0.49352611547803465
1,2.5805,1,3,7,308591809.59090906,0.4139662474332649
1,2.5805,1,4,1,308591809.59090906,2.904660063034669
1,2.5805,1,4,2,308591809.59090906,1.5029995922884267
1,2.5805,1,4,3,308591809.59090906,0.9791310946689432
1,2.5805,1,4,4,308591809.59090906,0.7335342107507319
1,2.5805,1,4,5,308591809.59090906,0.5845906393004394
1,2.5805,1,5,1,308591809.59090906,2.9911904485916305
1,2.5805,1,5,2,308591809.59090906,1.4804084676725373
1,2.5805,1,5,3,308591809.59090906,0.9901009093350726
1,2.5805,1,5,4,308591809.59090906,0.7219797437188741
1,2.5805,1,6,1,308591809.59090906,2.946448960949988
1,2.5805,1,6,2,308591809.59090906,1.4537209171314291
1,2.5805,1,6,3,308591809.59090906,0.9750245598125897
1,2.5805,1,7,1,308591809.59090906,2.9383967205647914
1,2.5805,1,7,2,308591809.59090906,1.4551144693808502
1,2.5805,1,7,3,308591809.59090906,0.9472157985537569
1,2.5805,1,8,1,308591809.59090906,2.9471219735038825
1,2.5805,1,8,2,308591809.59090906,1.448905109489051
1,2.5805,1,9,1,308591809.59090906,2.9307211811470752
1,2.5805,1,9,2,308591809.59090906,1.4518397659502642
1,2.5805,2,1,1,308591809.59090906,1.8111313868613137
1,2.5805,2,1,2,308591809.59090906,1.4884351387206551
1,2.5805,2,1,3,308591809.59090906,1.0108904297410584
1,2.5805,2,1,4,308591809.59090906,0.7687151836515832
1,2.5805,2,1,5,308591809.59090906,0.6141415583797419
1,2.5805,2,1,6,308591809.59090906,0.48246270051976214
1,2.5805,2,1,7,308591809.59090906,0.43005466302246514
1,2.5805,2,1,8,308591809.59090906,0.3750345168369497
1,2.5805,2,1,9,308591809.59090906,0.3323844608171466
1,2.5805,2,2,1,308591809.59090906,2.9637073618927294
1,2.5805,2,2,2,308591809.59090906,1.5073014018691588
1,2.5805,2,2,3,308591809.59090906,0.993225818867634
1,2.5805,2,2,4,308591809.59090906,0.7482746621817549
1,2.5805,2,2,5,308591809.59090906,0.5904764084023615
1,2.5805,2,3,1,308591809.59090906,2.985307727903748
1,2.5805,2,3,2,308591809.59090906,1.4694493479870165
1,2.5805,2,3,3,308591809.59090906,0.9918514817234884
1,2.5805,2,4,1,308591809.59090906,2.9808247660852487
1,2.5805,2,4,2,308591809.59090906,1.4759208419126058
1,2.5805,2,5,1,308591809.59090906,2.959967882541867
1,2.5805,2,5,2,308591809.59090906,1.456017604243074
1,2.5805,2,6,1,308591809.59090906,2.9131858207270263
1,2.5805,2,7,1,308591809.59090906,2.9191176470588234
1,2.5805,2,8,1,308591809.59090906,2.8611819492183166
1,2.5805,2,9,1,308591809.59090906,2.86181656870356
1,2.5805,3,1,1,308591809.59090906,2.550657309479094
1,2.5805,3,1,2,308591809.59090906,1.5262908854320694
1,2.5805,3,1,3,308591809.59090906,1.017306630923283
1,2.5805,3,1,4,308591809.59090906,0.7476459510357816
1,2.5805,3,1,5,308591809.59090906,0.5959859577809599
1,2.5805,3,1,6,308591809.59090906,0.49736908043096967
1,2.5805,3,1,7,308591809.59090906,0.41293946328271264
1,2.5805,3,2,1,308591809.59090906,3.003375232774674
1,2.5805,3,2,2,308591809.59090906,1.4731403779185932
1,2.5805,3,2,3,308591809.59090906,0.9867691484073267
1,2.5805,3,3,1,308591809.59090906,2.9839269195189635
1,2.5805,3,3,2,308591809.59090906,1.4777803229870574
1,2.5805,3,4,1,308591809.59090906,2.8961840628507294
1,2.5805,3,5,1,308591809.59090906,2.9234167893961707
1,2.5805,3,6,1,308591809.59090906,2.887434262056618
1,2.5805,3,7,1,308591809.59090906,2.393562749281142
1,2.5805,4,1,1,308591809.59090906,2.983581916984622
1,2.5805,4,1,2,308591809.59090906,1.515712187958884
1,2.5805,4,1,3,308591809.59090906,0.9832349018860735
1,2.5805,4,1,4,308591809.59090906,0.7491870862849843
1,2.5805,4,1,5,308591809.59090906,0.591871373196633
1,2.5805,4,2,1,308591809.59090906,2.9477952935800777
1,2.5805,4,2,2,308591809.59090906,1.4739818358370937
1,2.5805,4,3,1,308591809.59090906,2.9171376893511187
1,2.5805,4,4,1,308591809.59090906,2.9177973767526004
1,2.5805,4,5,1,308591809.59090906,2.8787371709058456
1,2.5805,5,1,1,308591809.59090906,3.0412492634060104
1,2.5805,5,1,2,308591809.59090906,1.5170487948265725
1,2.5805,5,1,3,308591809.59090906,0.995140950985307
1,2.5805,5,1,4,308591809.59090906,0.7379815254382702
1,2.5805,5,2,1,308591809.59090906,2.9404056517775747
1,2.5805,5,2,2,308591809.59090906,1.4706217587051917
1,2.5805,5,3,1,308591809.59090906,2.9234167893961707
1,2.5805,5,4,1,308591809.59090906,2.8764909151711064
1,2.5805,6,1,1,308591809.59090906,2.987381338272748
1,2.5805,6,1,2,308591809.59090906,1.4744029253799564
1,2.5805,6,1,3,308591809.59090906,0.9896452540747842
1,2.5805,6,2,1,308591809.59090906,2.904660063034669
1,2.5805,6,3,1,308591809.59090906,2.9010680157391793
1,2.5805,7,1,1,308591809.59090906,3.0227246105189174
1,2.5805,7,1,2,308591809.59090906,1.4950753186558516
1,2.5805,7,1,3,308591809.59090906,0.9177068885806748
1,2.5805,7,2,1,308591809.59090906,2.982202704264417
1,2.5805,7,3,1,308591809.59090906,2.444581280788177
1,2.5805,8,1,1,308591809.59090906,2.9915372130767444
1,2.5805,8,1,2,308591809.59090906,1.478966070609812
1,2.5805,8,2,1,308591809.59090906,2.923748017221844
1,2.5805,9,1,1,308591809.59090906,2.991884057971014
1,2.5805,9,1,2,308591809.59090906,1.4745714285714284
1,2.5805,9,2,1,308591809.59090906,2.900089907844459
20,2.5805,1,1,1,308591809.59090906,2.9320531757754797
2,2.5805,1,1,1,308591809.59090906,1.7986338607374361
2,2.5805,1,1,2,308591809.59090906,1.4976784677887405
2,2.5805,1,1,3,308591809.59090906,1.0331504984585818
2,2.5805,1,1,4,308591809.59090906,0.7677317624657859
2,2.5805,1,1,5,308591809.59090906,0.6101771062400984
2,2.5805,1,1,6,308591809.59090906,0.4945286598570361
2,2.5805,1,1,7,308591809.59090906,0.43077976061299095
2,2.5805,1,1,8,308591809.59090906,0.37601818526236025
2,2.5805,1,1,9,308591809.59090906,0.33247867652743057
2,2.5805,1,2,1,308591809.59090906,2.943424204402874
2,2.5805,1,2,2,308591809.59090906,1.5343679391128553
2,2.5805,1,2,3,308591809.59090906,0.9993029469852456
2,2.5805,1,2,4,308591809.59090906,0.7473861036290439
2,2.5805,1,2,5,308591809.59090906,0.5884432079903313
2,2.5805,1,3,1,308591809.59090906,3.0589141773352297
2,2.5805,1,3,2,308591809.59090906,1.460550147158705
2,2.5805,1,3,3,308591809.59090906,0.9890383657199799
2,2.5805,1,4,1,308591809.59090906,3.014955018109592
2,2.5805,1,4,2,308591809.59090906,1.464030409622149
2,2.5805,1,5,1,308591809.59090906,2.9722414190278736
2,2.5805,1,5,2,308591809.59090906,1.4408151870463428
2,2.5805,1,6,1,308591809.59090906,2.8257774857643447
2,2.5805,1,7,1,308591809.59090906,2.9079332882578317
2,2.5805,1,8,1,308591809.59090906,2.8697731316725976
2,2.5805,1,9,1,308591809.59090906,2.8592797783933515
2,2.5805,2,1,1,308591809.59090906,3.0030257186081695
2,2.5805,2,1,2,308591809.59090906,1.5381176610836262
2,2.5805,2,1,3,308591809.59090906,1.0056508183943882
2,2.5805,2,1,4,308591809.59090906,0.7465644438015333
2,2.5805,2,1,5,308591809.59090906,0.5924692917001492
2,2.5805,2,2,1,308591809.59090906,3.0911595591758503
2,2.5805,2,2,2,308591809.59090906,1.4791356184798807
2,2.5805,2,3,1,308591809.59090906,2.8909926058704905
2,2.5805,2,4,1,308591809.59090906,2.904333145751266
2,2.5805,2,5,1,308591809.59090906,2.8407089387934827
2,2.5805,3,1,1,308591809.59090906,3.146951219512195
2,2.5805,3,1,2,308591809.59090906,1.484496347005695
2,2.5805,3,1,3,308591809.59090906,0.9920802737303447
2,2.5805,3,2,1,308591809.59090906,2.921761775362319
2,2.5805,3,3,1,308591809.59090906,2.900415870518152
2,2.5805,4,1,1,308591809.59090906,3.1071643588199875
2,2.5805,4,1,2,308591809.59090906,1.4977653955540076
2,2.5805,4,2,1,308591809.59090906,2.9313870271498352
2,2.5805,5,1,1,308591809.59090906,3.016717325227963
2,2.5805,5,1,2,308591809.59090906,1.4598065282570571
2,2.5805,5,2,1,308591809.59090906,2.8498067366096076
2,2.5805,6,1,1,308591809.59090906,2.921430997396128
2,2.5805,7,1,1,308591809.59090906,2.9825473878871938
2,2.5805,8,1,1,308591809.59090906,2.9240793201133144
2,2.5805,9,1,1,308591809.59090906,2.9370589574322783
3,2.5805,1,1,1,308591809.59090906,2.5210042985541223
3,2.5805,1,1,2,308591809.59090906,1.570698155700286
3,2.5805,1,1,3,308591809.59090906,1.0287434221017382
3,2.5805,1,1,4,308591809.59090906,0.7514997961442134
3,2.5805,1,1,5,308591809.59090906,0.6004653868528214
3,2.5805,1,1,6,308591809.59090906,0.4953925897485122
3,2.5805,1,1,7,308591809.59090906,0.4183350895679663
3,2.5805,1,2,1,308591809.59090906,3.1071643588199875
3,2.5805,1,2,2,308591809.59090906,1.459311202850195
3,2.5805,1,2,3,308591809.59090906,0.9840222696766321
3,2.5805,1,3,1,308591809.59090906,3.0444785276073616
3,2.5805,1,3,2,308591809.59090906,1.4614600441751144
3,2.5805,1,4,1,308591809.59090906,2.9197782303688613
3,2.5805,1,5,1,308591809.59090906,2.8854970367885495
3,2.5805,1,6,1,308591809.59090906,2.842899636443759
3,2.5805,1,7,1,308591809.59090906,2.4385749385749382
3,2.5805,2,1,1,308591809.59090906,3.170926517571885
3,2.5805,2,1,2,308591809.59090906,1.4667765588586368
3,2.5805,2,1,3,308591809.59090906,0.9897970925549461
3,2.5805,2,2,1,308591809.59090906,2.936056434179087
3,2.5805,2,3,1,308591809.59090906,2.886788231345788
3,2.5805,3,1,1,308591809.59090906,3.12409200968523
3,2.5805,3,1,2,308591809.59090906,1.4719639495750383
3,2.5805,3,2,1,308591809.59090906,2.908916694848382
3,2.5805,4,1,1,308591809.59090906,2.9804804804804803
3,2.5805,5,1,1,308591809.59090906,2.9801362743965814
3,2.5805,6,1,1,308591809.59090906,2.865312014212747
3,2.5805,7,1,1,308591809.59090906,2.464660936007641
4,2.5805,1,1,1,308591809.59090906,2.9894578313253013
4,2.5805,1,1,2,308591809.59090906,1.561195474620364
4,2.5805,1,1,3,308591809.59090906,0.9883186518575257
4,2.5805,1,1,4,308591809.59090906,0.750538072247106
4,2.5805,1,1,5,308591809.59090906,0.5890745559968953
4,2.5805,1,2,1,308591809.59090906,3.083771510516252
4,2.5805,1,2,2,308591809.59090906,1.4775264815344975
4,2.5805,1,3,1,308591809.59090906,2.9572541829016727
4,2.5805,1,4,1,308591809.59090906,2.8926129357695323
4,2.5805,1,5,1,308591809.59090906,2.860864745011086
4,2.5805,2,1,1,308591809.59090906,3.1554169723648813
4,2.5805,2,1,2,308591809.59090906,1.4967229279044139
4,2.5805,2,2,1,308591809.59090906,2.959967882541867
4,2.5805,3,1,1,308591809.59090906,3.0051240246884823
4,2.5805,4,1,1,308591809.59090906,2.9815135759676483
4,2.5805,5,1,1,308591809.59090906,2.8929372197309413
5,2.5805,1,1,1,308591809.59090906,3.135479951397327
5,2.5805,1,1,2,308591809.59090906,1.559308719560094
